Order Date,Ship Date,Category,Sub-Category,Sales,Quantity,Discount,Profit,,Sales,Sum of Profit,,,,,,,,
28-04-2016,03-05-2016,Office Supplies,Storage,27.096,3,0.2,2.0322,,46.384,5.2182,,,,,,,,
28-04-2016,03-05-2016,Office Supplies,Storage,177.568,2,0.2,-37.7332,,46.44,15.093,,,,,,,,
14-07-2016,20-07-2016,Technology,Phones,38.272,4,0.2,3.8272,,46.64,12.5928,,,,,,,,
14-09-2016,19-09-2016,Office Supplies,Binders,7.16,2,0,3.4368,,46.688,-2.918,,,,,,,,
09-08-2016,13-08-2016,Technology,Phones,1091.168,4,0.2,68.198,,46.72,15.768,,,,,,,,
20-12-2016,23-12-2016,Office Supplies,Binders,487.984,2,0.2,152.495,,46.8,21.06,,,,,,,,
20-12-2016,23-12-2016,Office Supplies,Art,47.3,2,0,12.298,,46.864,7.6154,,,,,,,,
20-12-2016,23-12-2016,Office Supplies,Art,4.13,1,0,1.1564,,46.872,3.5154,,,,,,,,
20-12-2016,23-12-2016,Office Supplies,Binders,155.12,5,0.2,50.414,,47.18,23.59,,,,,,,,
14-07-2016,21-07-2016,Office Supplies,Storage,55.92,5,0.2,6.291,,47.3,12.298,,,,,,,,
14-07-2016,18-07-2016,Furniture,Furnishings,31.984,2,0.2,1.1994,,47.496,-1.1874,,,,,,,,
08-12-2016,13-12-2016,Office Supplies,Labels,27.888,7,0.2,9.0636,,47.53,16.1602,,,,,,,,
08-12-2016,13-12-2016,Office Supplies,Binders,6.456,4,0.7,-4.5192,,47.79,32.4972,,,,,,,,
08-12-2016,13-12-2016,Technology,Phones,52.68,3,0.2,19.755,,47.808,15.5376,,,,,,,,
08-12-2016,13-12-2016,Office Supplies,Supplies,13.88,5,0.2,-2.6025,,47.88,23.94,,,,,,,,
14-07-2016,18-07-2016,Technology,Phones,13.494,1,0.4,-2.249,,47.96,4.1965,,,,,,,,
08-12-2016,13-12-2016,Office Supplies,Labels,11.52,5,0.2,3.744,,47.984,27.5908,,,,,,,,
08-12-2016,13-12-2016,Office Supplies,Paper,10.368,2,0.2,3.6288,,47.992,3.5994,,,,,,,,
08-12-2016,13-12-2016,Office Supplies,Storage,39.072,3,0.2,2.9304,,48.36,6.045,,,,,,,,
13-09-2016,17-09-2016,Office Supplies,Storage,79.4,5,0.2,5.955,,48.4,23.232,,,,,,,,
14-07-2016,18-07-2016,Technology,Phones,23.988,2,0.4,-13.993,,48.712,5.4801,,,,,,,,
23-11-2016,27-11-2016,Office Supplies,Appliances,34.176,3,0.8,-87.1488,,48.84,13.1868,,,,,,,,
14-07-2016,18-07-2016,Office Supplies,Art,41.584,2,0.2,4.6782,,48.86,14.1694,,,,,,,,
08-12-2016,10-12-2016,Office Supplies,Paper,45.68,2,0,21.0128,,48.896,18.336,,,,,,,,
14-07-2016,20-07-2016,Office Supplies,Appliances,39.48,1,0,11.0544,,48.91,22.9877,,,,,,,,
30-12-2016,04-01-2017,Office Supplies,Binders,551.985,5,0.7,-459.9875,,48.94,48.94,,,,,,,,
24-10-2016,24-10-2016,Office Supplies,Fasteners,11.85,3,0,3.792,,48.944,16.5186,,,,,,,,
14-07-2016,17-07-2016,Office Supplies,Art,17.94,3,0,4.485,,49.12,46.1728,,,,,,,,
16-12-2016,20-12-2016,Office Supplies,Fasteners,1.984,2,0.2,0.6696,,49.25,18.715,,,,,,,,
15-07-2016,19-07-2016,Technology,Accessories,2.97,3,0,1.3068,,49.408,18.528,,,,,,,,
11-04-2016,13-04-2016,Office Supplies,Fasteners,6.912,3,0.2,2.3328,,49.568,35.3172,,,,,,,,
09-08-2016,13-08-2016,Technology,Phones,219.168,2,0.2,-43.8336,,49.632,25.4364,,,,,,,,
11-04-2016,13-04-2016,Office Supplies,Paper,10.368,2,0.2,3.6288,,49.65,20.853,,,,,,,,
09-08-2016,13-08-2016,Office Supplies,Binders,2060.744,7,0.2,643.9825,,49.792,-11.8256,,,,,,,,
16-11-2016,20-11-2016,Technology,Phones,273.96,2,0,10.9584,,49.98,8.4966,,,,,,,,
15-07-2016,19-07-2016,Office Supplies,Fasteners,6.54,3,0,2.6814,,50.232,-10.0464,,,,,,,,
20-01-2016,26-01-2016,Furniture,Furnishings,272.94,3,0,30.0234,,50.94,25.47,,,,,,,,
18-07-2016,18-07-2016,Furniture,Chairs,259.136,4,0.2,-25.9136,,50.997,-40.7976,,,,,,,,
20-01-2016,26-01-2016,Furniture,Furnishings,14.73,3,0,4.8609,,51.016,8.2901,,,,,,,,
07-10-2016,12-10-2016,Office Supplies,Storage,107.44,10,0.2,10.744,,51.15,13.299,,,,,,,,
24-11-2016,24-11-2016,Technology,Phones,1049.97,5,0.4,-209.994,,51.184,-79.3352,,,,,,,,
18-07-2016,23-07-2016,Office Supplies,Binders,13.904,2,0.2,4.5188,,51.45,13.8915,,,,,,,,
08-04-2016,15-04-2016,Office Supplies,Fasteners,2.368,2,0.2,0.8288,,51.465,-39.4565,,,,,,,,
08-04-2016,15-04-2016,Office Supplies,Paper,19.008,3,0.2,6.8904,,51.56,-6.445,,,,,,,,
19-07-2016,24-07-2016,Technology,Phones,359.98,2,0,93.5948,,51.9,24.393,,,,,,,,
19-07-2016,24-07-2016,Office Supplies,Binders,20.88,2,0,9.6048,,51.94,21.2954,,,,,,,,
19-07-2016,24-07-2016,Office Supplies,Binders,3.81,1,0,1.8288,,51.96,12.99,,,,,,,,
09-08-2016,14-08-2016,Office Supplies,Paper,5.98,1,0,2.691,,51.968,10.3936,,,,,,,,
19-07-2016,24-07-2016,Furniture,Tables,70.56,1,0.3,-4.032,,52.064,18.8732,,,,,,,,
28-10-2016,31-10-2016,Office Supplies,Binders,7.184,2,0.2,2.245,,52.096,3.9072,,,,,,,,
28-10-2016,31-10-2016,Office Supplies,Supplies,6.28,2,0,0.0628,,52.448,-131.12,,,,,,,,
28-10-2016,31-10-2016,Office Supplies,Supplies,480.74,2,0,14.4222,,52.512,19.692,,,,,,,,
19-07-2016,24-07-2016,Office Supplies,Binders,6.096,2,0.2,2.2098,,52.68,19.755,,,,,,,,
28-10-2016,31-10-2016,Office Supplies,Storage,141.4,5,0,38.178,,52.792,4.6193,,,,,,,,
09-08-2016,13-08-2016,Office Supplies,Fasteners,4.464,3,0.2,-0.9486,,52.96,20.1248,,,,,,,,
03-05-2016,10-05-2016,Office Supplies,Binders,40.176,3,0.2,14.5638,,52.98,14.8344,,,,,,,,
03-05-2016,10-05-2016,Office Supplies,Binders,10.896,3,0.2,3.9498,,53.2,14.896,,,,,,,,
09-08-2016,13-08-2016,Office Supplies,Binders,9.345,5,0.7,-6.5415,,53.316,-19.5492,,,,,,,,
05-04-2016,07-04-2016,Office Supplies,Storage,49.632,4,0.2,3.7224,,53.4,25.098,,,,,,,,
05-04-2016,07-04-2016,Office Supplies,Storage,52.096,4,0.2,3.9072,,53.424,4.6746,,,,,,,,
20-07-2016,24-07-2016,Office Supplies,Storage,342.864,3,0.2,38.5722,,53.72,15.0416,,,,,,,,
02-06-2016,06-06-2016,Office Supplies,Art,8.56,2,0,2.6536,,53.82,24.219,,,,,,,,
02-06-2016,06-06-2016,Technology,Phones,239.97,3,0,67.1916,,53.88,22.6296,,,,,,,,
02-06-2016,06-06-2016,Office Supplies,Storage,356.94,2,0,107.082,,53.94,15.6426,,,,,,,,
22-11-2016,28-11-2016,Office Supplies,Binders,9.98,5,0.8,-16.467,,54.208,8.8088,,,,,,,,
17-09-2016,21-09-2016,Office Supplies,Storage,30.28,2,0,1.2112,,55.188,-10.1178,,,,,,,,
17-09-2016,21-09-2016,Office Supplies,Storage,57.93,3,0,16.2204,,55.44,18.018,,,,,,,,
20-07-2016,23-07-2016,Technology,Accessories,41.94,2,0,15.0984,,55.48,53.2608,,,,,,,,
17-09-2016,21-09-2016,Office Supplies,Binders,137.24,5,0.2,46.3185,,55.5,9.99,,,,,,,,
28-11-2016,30-11-2016,Office Supplies,Binders,17.248,2,0.2,6.0368,,55.92,23.067,,,,,,,,
20-07-2016,24-07-2016,Furniture,Furnishings,16.74,5,0.6,-14.229,,55.984,4.1988,,,,,,,,
04-04-2016,09-04-2016,Office Supplies,Art,79.36,4,0,23.808,,56.064,21.024,,,,,,,,
12-11-2016,17-11-2016,Office Supplies,Art,7.872,3,0.2,0.8856,,56.064,19.6224,,,,,,,,
22-11-2016,26-11-2016,Office Supplies,Paper,53.82,9,0,24.219,,56.4,3.384,,,,,,,,
20-07-2016,24-07-2016,Furniture,Chairs,981.372,2,0.3,-140.196,,56.52,15.8256,,,,,,,,
23-12-2016,27-12-2016,Office Supplies,Appliances,56.52,3,0,15.8256,,56.52,21.4776,,,,,,,,
20-07-2016,22-07-2016,Furniture,Furnishings,43.02,3,0,15.4872,,56.568,-74.9526,,,,,,,,
03-11-2016,08-11-2016,Office Supplies,Supplies,286.344,3,0.2,-64.4274,,56.65,24.3595,,,,,,,,
20-07-2016,20-07-2016,Office Supplies,Storage,25.984,1,0.2,-5.1968,,56.96,21.0752,,,,,,,,
11-08-2016,15-08-2016,Office Supplies,Art,40.97,1,0,10.6522,,57.23,14.3075,,,,,,,,
20-07-2016,20-07-2016,Office Supplies,Binders,27.36,3,0.7,-21.888,,57.4,10.906,,,,,,,,
22-06-2016,27-06-2016,Technology,Phones,82.782,3,0.4,-15.1767,,57.408,5.7408,,,,,,,,
20-07-2016,22-07-2016,Office Supplies,Paper,104.85,1,0,50.328,,57.42,26.4132,,,,,,,,
20-07-2016,22-07-2016,Office Supplies,Binders,8.704,2,0.2,3.1552,,57.68,19.0344,,,,,,,,
29-12-2016,02-01-2017,Office Supplies,Paper,21.12,4,0,9.504,,57.69,23.6529,,,,,,,,
29-12-2016,02-01-2017,Technology,Machines,767.952,6,0.2,287.982,,57.75,42.735,,,,,,,,
29-12-2016,02-01-2017,Office Supplies,Binders,14.352,3,0.2,4.6644,,57.93,16.2204,,,,,,,,
29-12-2016,02-01-2017,Technology,Phones,191.976,3,0.2,19.1976,,58.05,26.703,,,,,,,,
29-12-2016,02-01-2017,Office Supplies,Labels,274.77,9,0,126.3942,,58.112,7.264,,,,,,,,
11-08-2016,15-08-2016,Office Supplies,Fasteners,22.96,2,0,10.7912,,58.2,28.518,,,,,,,,
29-09-2016,03-10-2016,Office Supplies,Art,4.224,3,0.2,1.4784,,58.24,5.096,,,,,,,,
11-08-2016,16-08-2016,Office Supplies,Storage,375.34,1,0,18.767,,58.32,27.9936,,,,,,,,
29-09-2016,03-10-2016,Office Supplies,Labels,55.44,11,0.2,18.018,,58.36,-24.803,,,,,,,,
29-09-2016,03-10-2016,Office Supplies,Paper,20.928,4,0.2,6.8016,,58.416,16.7946,,,,,,,,
29-09-2016,03-10-2016,Office Supplies,Storage,1801.632,6,0.2,-337.806,,58.48,27.4856,,,,,,,,
11-08-2016,15-08-2016,Furniture,Furnishings,12.35,1,0,5.434,,59.2,22.2,,,,,,,,
24-11-2016,28-11-2016,Office Supplies,Storage,646.2,5,0.2,-8.0775,,59.52,30.9504,,,,,,,,
23-06-2016,26-06-2016,Office Supplies,Art,20.016,9,0.2,1.7514,,59.7,26.865,,,,,,,,
23-06-2016,26-06-2016,Office Supplies,Supplies,3.104,1,0.2,0.3492,,59.808,19.4376,,,,,,,,
01-11-2016,05-11-2016,Office Supplies,Fasteners,7.52,5,0.2,1.41,,59.92,27.5632,,,,,,,,
01-11-2016,05-11-2016,Office Supplies,Art,10.272,3,0.2,0.8988,,59.98,26.3912,,,,,,,,
01-11-2016,05-11-2016,Office Supplies,Labels,47.808,12,0.2,15.5376,,60.312,5.2773,,,,,,,,
01-11-2016,05-11-2016,Technology,Phones,978.84,9,0.2,110.1195,,60.416,6.0416,,,,,,,,
12-08-2016,16-08-2016,Technology,Accessories,158.928,7,0.2,41.7186,,60.672,12.8928,,,,,,,,
23-09-2016,28-09-2016,Office Supplies,Paper,32.4,5,0,15.552,,60.72,23.6808,,,,,,,,
23-09-2016,28-09-2016,Office Supplies,Storage,404.9,5,0,16.196,,60.89,15.2225,,,,,,,,
23-09-2016,28-09-2016,Office Supplies,Binders,9449.95,5,0,4630.4755,,61.544,-40.0036,,,,,,,,
23-09-2016,28-09-2016,Office Supplies,Binders,12.94,2,0,6.47,,61.568,4.6176,,,,,,,,
11-05-2016,18-05-2016,Office Supplies,Appliances,35.91,3,0,9.6957,,61.96,-25.4036,,,,,,,,
19-09-2016,24-09-2016,Office Supplies,Storage,67.344,6,0.2,7.5762,,62.016,44.9616,,,,,,,,
19-09-2016,24-09-2016,Technology,Machines,2624.985,3,0.5,-944.9946,,62.048,20.1656,,,,,,,,
18-11-2016,25-11-2016,Office Supplies,Binders,14.48,5,0.8,-23.892,,62.18,16.7886,,,,,,,,
08-09-2016,13-09-2016,Office Supplies,Fasteners,45,9,0,21.6,,62.24,28.008,,,,,,,,
08-09-2016,13-09-2016,Technology,Machines,209.97,3,0,90.2871,,62.28,29.2716,,,,,,,,
19-05-2016,23-05-2016,Office Supplies,Binders,57.42,9,0,26.4132,,62.31,74.1489,,,,,,,,
01-11-2016,08-11-2016,Office Supplies,Paper,15.696,3,0.2,5.1012,,62.65,28.819,,,,,,,,
11-10-2016,13-10-2016,Office Supplies,Storage,31.92,4,0,8.2992,,62.808,21.1977,,,,,,,,
12-08-2016,16-08-2016,Furniture,Furnishings,85.44,3,0,31.6128,,62.82,30.7818,,,,,,,,
07-04-2016,12-04-2016,Technology,Phones,629.95,5,0,163.787,,62.85,13.1985,,,,,,,,
07-04-2016,12-04-2016,Office Supplies,Paper,122.97,3,0,60.2553,,62.91,22.6476,,,,,,,,
31-10-2016,02-11-2016,Office Supplies,Art,49.25,5,0,18.715,,62.92,10.2245,,,,,,,,
31-10-2016,02-11-2016,Office Supplies,Paper,10.16,2,0,4.7752,,62.94,42.1698,,,,,,,,
12-08-2016,13-08-2016,Technology,Accessories,272.61,13,0,98.1396,,63.2,23.384,,,,,,,,
31-10-2016,02-11-2016,Office Supplies,Binders,34.08,2,0,15.6768,,63.47,19.041,,,,,,,,
12-08-2016,16-08-2016,Office Supplies,Binders,196.21,7,0,98.105,,63.552,-34.9536,,,,,,,,
12-08-2016,16-08-2016,Technology,Phones,806.336,8,0.2,50.396,,63.882,10.647,,,,,,,,
12-08-2016,16-08-2016,Office Supplies,Paper,31.104,6,0.2,10.8864,,63.92,3.196,,,,,,,,
05-05-2016,09-05-2016,Office Supplies,Paper,9.42,3,0,4.239,,63.924,-46.8776,,,,,,,,
05-05-2016,09-05-2016,Office Supplies,Art,6.56,2,0,1.9024,,63.984,10.3974,,,,,,,,
05-05-2016,09-05-2016,Office Supplies,Paper,24.56,2,0,11.5432,,64.02,29.4492,,,,,,,,
30-11-2016,04-12-2016,Office Supplies,Envelopes,62.28,4,0,29.2716,,64.704,-4.8528,,,,,,,,
12-08-2016,16-08-2016,Office Supplies,Art,47.96,5,0.2,4.1965,,64.74,30.4278,,,,,,,,
21-09-2016,24-09-2016,Office Supplies,Paper,11.352,3,0.2,4.1151,,64.784,-8.098,,,,,,,,
21-09-2016,24-09-2016,Office Supplies,Labels,20.808,9,0.2,7.0227,,64.864,6.4864,,,,,,,,
20-09-2016,26-09-2016,Office Supplies,Appliances,43.92,4,0,11.8584,,64.96,12.3424,,,,,,,,
20-09-2016,26-09-2016,Office Supplies,Binders,20.232,3,0.2,6.5754,,65.44,-8.18,,,,,,,,
12-08-2016,16-08-2016,Office Supplies,Appliances,211.248,6,0.2,15.8436,,65.52,12.376,,,,,,,,
12-08-2016,16-08-2016,Office Supplies,Supplies,5.552,2,0.2,-1.041,,65.568,23.7684,,,,,,,,
14-11-2016,18-11-2016,Office Supplies,Paper,11.36,2,0,5.2256,,65.78,32.2322,,,,,,,,
12-08-2016,16-08-2016,Office Supplies,Labels,2.952,1,0.2,0.9963,,65.97,31.0059,,,,,,,,
20-12-2016,23-12-2016,Office Supplies,Labels,3.69,1,0,1.7343,,66.03,17.1678,,,,,,,,
20-12-2016,23-12-2016,Office Supplies,Binders,1103.97,3,0,496.7865,,66.112,-84.2928,,,,,,,,
12-08-2016,13-08-2016,Office Supplies,Binders,14.04,3,0,6.7392,,66.3,8.619,,,,,,,,
15-08-2016,18-08-2016,Office Supplies,Binders,30.96,8,0.8,-52.632,,66.58,15.9792,,,,,,,,
26-10-2016,30-10-2016,Technology,Phones,383.96,5,0.2,38.396,,66.96,-10.7136,,,,,,,,
04-11-2016,11-11-2016,Technology,Phones,666.344,7,0.2,66.6344,,67.15,16.7875,,,,,,,,
15-08-2016,19-08-2016,Furniture,Chairs,195.136,4,0.2,-12.196,,67.176,-20.1528,,,,,,,,
04-11-2016,11-11-2016,Office Supplies,Binders,21.936,3,0.2,8.226,,67.194,-51.5154,,,,,,,,
04-11-2016,11-11-2016,Office Supplies,Paper,19.44,3,0,9.3312,,67.344,7.5762,,,,,,,,
04-11-2016,11-11-2016,Technology,Machines,447.968,4,0.2,139.99,,67.56,6.756,,,,,,,,
08-09-2016,12-09-2016,Office Supplies,Appliances,16.78,2,0,4.195,,67.8,4.068,,,,,,,,
29-12-2016,03-01-2017,Technology,Phones,23.976,3,0.2,-5.6943,,67.88,18.3276,,,,,,,,
29-12-2016,03-01-2017,Office Supplies,Storage,33.29,1,0,7.9896,,67.9932,-12.9987,,,,,,,,
22-03-2016,22-03-2016,Office Supplies,Art,16.28,2,0,6.512,,68.46,31.4916,,,,,,,,
15-08-2016,18-08-2016,Office Supplies,Binders,62.94,3,0,30.2112,,68.48,25.68,,,,,,,,
25-04-2016,30-04-2016,Office Supplies,Appliances,270.72,3,0,78.5088,,68.704,16.3172,,,,,,,,
15-08-2016,17-08-2016,Office Supplies,Paper,91.36,5,0.2,29.692,,69.008,12.0764,,,,,,,,
20-07-2016,22-07-2016,Office Supplies,Paper,19.92,4,0,9.7608,,69.216,11.2476,,,,,,,,
20-07-2016,22-07-2016,Office Supplies,Binders,89.712,6,0.2,30.2778,,69.264,14.6224,,,,,,,,
15-08-2016,17-08-2016,Office Supplies,Appliances,152.24,5,0.2,17.127,,69.456,22.5732,,,,,,,,
15-08-2016,19-08-2016,Office Supplies,Appliances,152.91,3,0,42.8148,,69.52,19.4656,,,,,,,,
02-09-2016,04-09-2016,Office Supplies,Art,21.24,3,0,8.0712,,69.99,30.0957,,,,,,,,
06-05-2016,11-05-2016,Office Supplies,Labels,5.78,2,0,2.7166,,70.368,32.5452,,,,,,,,
06-05-2016,11-05-2016,Office Supplies,Art,107.94,6,0,30.2232,,70.56,-4.032,,,,,,,,
21-06-2016,24-06-2016,Office Supplies,Paper,19.65,3,0,9.039,,70.56,23.9904,,,,,,,,
21-06-2016,24-06-2016,Technology,Phones,617.97,3,0,160.6722,,70.71,4.9497,,,,,,,,
21-06-2016,24-06-2016,Office Supplies,Appliances,59.7,3,0,26.865,,70.95,18.447,,,,,,,,
29-11-2016,06-12-2016,Technology,Phones,575.92,2,0.2,71.99,,71.28,34.2144,,,,,,,,
29-11-2016,06-12-2016,Office Supplies,Fasteners,30.4,5,0,15.2,,71.632,17.908,,,,,,,,
15-08-2016,19-08-2016,Office Supplies,Paper,92.94,3,0,41.823,,71.928,8.3916,,,,,,,,
17-12-2016,24-12-2016,Office Supplies,Binders,5.484,4,0.7,-4.0216,,71.976,21.5928,,,,,,,,
04-03-2016,09-03-2016,Office Supplies,Art,15.552,3,0.2,2.3328,,73.32,21.996,,,,,,,,
16-11-2016,21-11-2016,Office Supplies,Envelopes,78.35,5,0,36.8245,,73.584,8.2782,,,,,,,,
16-11-2016,21-11-2016,Office Supplies,Paper,31.68,6,0,14.256,,73.915,-45.8273,,,,,,,,
16-11-2016,21-11-2016,Office Supplies,Binders,29.12,4,0,14.2688,,73.98,19.9746,,,,,,,,
16-11-2016,21-11-2016,Office Supplies,Storage,169.45,5,0,42.3625,,74.352,50.1876,,,,,,,,
24-03-2016,28-03-2016,Office Supplies,Paper,24.9,5,0,11.703,,75.18,35.3346,,,,,,,,
01-12-2016,03-12-2016,Technology,Copiers,659.988,2,0.4,109.998,,75.6,-166.32,,,,,,,,
15-08-2016,19-08-2016,Office Supplies,Binders,17.856,4,0.2,6.2496,,75.88,35.6636,,,,,,,,
01-12-2016,03-12-2016,Office Supplies,Paper,36.288,7,0.2,12.7008,,76.12,44.1496,,,,,,,,
15-08-2016,19-08-2016,Office Supplies,Binders,46.44,3,0.2,15.093,,76.14,26.649,,,,,,,,
21-11-2016,26-11-2016,Office Supplies,Paper,12.96,2,0,6.2208,,76.728,-53.7096,,,,,,,,
30-06-2016,04-07-2016,Office Supplies,Paper,25.92,5,0.2,9.072,,76.776,-58.8616,,,,,,,,
30-06-2016,04-07-2016,Office Supplies,Fasteners,21.312,6,0.2,7.1928,,76.792,-16.3183,,,,,,,,
24-12-2016,29-12-2016,Technology,Phones,173.656,7,0.2,17.3656,,77.52,37.9848,,,,,,,,
24-12-2016,29-12-2016,Office Supplies,Appliances,361.96,2,0,101.3488,,77.92,34.2848,,,,,,,,
16-08-2016,20-08-2016,Furniture,Tables,853.092,6,0.4,-227.4912,,78.304,29.364,,,,,,,,
24-12-2016,29-12-2016,Technology,Phones,818.376,3,0.2,51.1485,,78.35,73.649,,,,,,,,
24-12-2016,29-12-2016,Office Supplies,Storage,20.34,1,0,0.2034,,78.6,-62.88,,,,,,,,
17-08-2016,23-08-2016,Office Supplies,Paper,15.552,3,0.2,5.4432,,79.14,36.4044,,,,,,,,
17-08-2016,21-08-2016,Office Supplies,Paper,114.2,5,0,52.532,,79.36,23.808,,,,,,,,
17-08-2016,21-08-2016,Office Supplies,Binders,17.96,4,0,8.2616,,79.4,5.955,,,,,,,,
02-11-2016,06-11-2016,Office Supplies,Labels,34.86,7,0,16.0356,,79.44,28.5984,,,,,,,,
17-08-2016,21-08-2016,Office Supplies,Fasteners,12.67,7,0,4.5612,,79.45,22.246,,,,,,,,
02-09-2016,05-09-2016,Furniture,Furnishings,70.71,1,0,4.9497,,79.47,22.2516,,,,,,,,
10-10-2016,10-10-2016,Office Supplies,Envelopes,15.28,2,0,7.4872,,79.512,20.8719,,,,,,,,
05-09-2016,07-09-2016,Furniture,Furnishings,31.984,2,0.2,1.999,,79.968,-17.9928,,,,,,,,
06-09-2016,09-09-2016,Furniture,Furnishings,41.88,6,0,12.1452,,79.984,13.9972,,,,,,,,
27-12-2016,02-01-2017,Office Supplies,Paper,12.84,3,0,5.778,,80.3,20.878,,,,,,,,
31-12-2016,05-01-2017,Office Supplies,Envelopes,49.568,2,0.2,17.9684,,80.98,3.2392,,,,,,,,
07-09-2016,13-09-2016,Furniture,Furnishings,42.368,2,0.2,8.4736,,81.552,8.1552,,,,,,,,
09-12-2016,14-12-2016,Office Supplies,Storage,100.704,6,0.2,-1.2588,,81.92,22.1184,,,,,,,,
07-09-2016,12-09-2016,Furniture,Furnishings,57.69,3,0,23.6529,,81.96,22.9488,,,,,,,,
11-04-2016,16-04-2016,Office Supplies,Binders,9.584,1,0.2,3.3544,,81.98,80.3404,,,,,,,,
20-07-2016,22-07-2016,Office Supplies,Paper,22.83,3,0,10.7301,,82.782,-15.1767,,,,,,,,
30-05-2016,05-06-2016,Office Supplies,Paper,13.62,3,0,6.129,,82.8,6.624,,,,,,,,
05-05-2016,10-05-2016,Office Supplies,Storage,45.248,2,0.2,3.9592,,82.896,29.0136,,,,,,,,
14-03-2016,19-03-2016,Office Supplies,Binders,33.088,4,0.2,11.1672,,83.168,9.3564,,,,,,,,
14-03-2016,19-03-2016,Office Supplies,Storage,80.98,1,0,3.2392,,83.25,14.985,,,,,,,,
17-08-2016,21-08-2016,Technology,Accessories,339.96,4,0,122.3856,,83.84,27.248,,,,,,,,
14-03-2016,19-03-2016,Office Supplies,Storage,21.36,2,0,5.7672,,83.88,30.1968,,,,,,,,
14-03-2016,19-03-2016,Office Supplies,Binders,62.048,2,0.2,20.1656,,83.92,16.784,,,,,,,,
07-09-2016,12-09-2016,Furniture,Furnishings,821.88,6,0,213.6888,,83.984,62.988,,,,,,,,
19-08-2016,24-08-2016,Office Supplies,Art,10.72,2,0.2,1.742,,85.44,31.6128,,,,,,,,
07-09-2016,10-09-2016,Furniture,Tables,200.795,1,0.3,-22.948,,85.96,40.4012,,,,,,,,
20-12-2016,22-12-2016,Office Supplies,Paper,221.92,5,0.2,77.672,,85.98,22.3548,,,,,,,,
20-12-2016,22-12-2016,Office Supplies,Paper,8.448,2,0.2,2.64,,86.376,1.0797,,,,,,,,
31-03-2016,31-03-2016,Office Supplies,Binders,0.852,1,0.7,-0.5964,,87.08,24.3824,,,,,,,,
16-12-2016,21-12-2016,Office Supplies,Paper,36.288,7,0.2,12.7008,,87.54,37.6422,,,,,,,,
07-09-2016,13-09-2016,Furniture,Tables,429.9,5,0,111.774,,87.92,29.673,,,,,,,,
07-09-2016,13-09-2016,Furniture,Chairs,161.96,2,0,45.3488,,87.96,7.6965,,,,,,,,
25-11-2016,29-11-2016,Office Supplies,Storage,1117.92,4,0,55.896,,88.768,31.0688,,,,,,,,
08-09-2016,12-09-2016,Furniture,Chairs,1740.06,9,0.3,-24.858,,88.776,7.7679,,,,,,,,
07-11-2016,12-11-2016,Office Supplies,Binders,123.144,7,0.2,46.179,,88.8,44.4,,,,,,,,
03-11-2016,07-11-2016,Technology,Phones,783.96,4,0,219.5088,,89.34,24.1218,,,,,,,,
03-11-2016,07-11-2016,Office Supplies,Binders,48.896,2,0.2,18.336,,89.712,30.2778,,,,,,,,
03-11-2016,07-11-2016,Office Supplies,Binders,7.856,2,0.2,2.8478,,89.97,18.8937,,,,,,,,
17-09-2016,21-09-2016,Office Supplies,Envelopes,182.94,3,0,85.9818,,90.24,41.5104,,,,,,,,
31-10-2016,03-11-2016,Technology,Phones,742.336,8,0.2,83.5128,,91.056,31.8696,,,,,,,,
08-09-2016,14-09-2016,Furniture,Chairs,975.92,5,0.2,121.99,,91.36,42.0256,,,,,,,,
08-09-2016,15-09-2016,Furniture,Chairs,966.7,5,0.3,-13.81,,91.36,29.692,,,,,,,,
07-11-2016,12-11-2016,Office Supplies,Binders,1.476,3,0.8,-2.214,,91.68,45.84,,,,,,,,
07-11-2016,12-11-2016,Office Supplies,Supplies,40.712,7,0.2,3.5623,,91.92,11.49,,,,,,,,
23-11-2016,28-11-2016,Office Supplies,Envelopes,62.808,3,0.2,21.1977,,91.96,15.6332,,,,,,,,
26-12-2016,31-12-2016,Office Supplies,Paper,18.264,3,0.2,6.1641,,92.52,68.4648,,,,,,,,
26-12-2016,31-12-2016,Office Supplies,Appliances,34.656,2,0.2,5.6316,,92.94,41.823,,,,,,,,
26-12-2016,31-12-2016,Office Supplies,Appliances,81.552,2,0.2,8.1552,,93.024,33.7212,,,,,,,,
26-12-2016,31-12-2016,Office Supplies,Storage,227.136,4,0.2,-42.588,,93.15,44.712,,,,,,,,
01-11-2016,08-11-2016,Office Supplies,Storage,69.52,2,0,19.4656,,93.78,36.5742,,,,,,,,
01-11-2016,08-11-2016,Office Supplies,Art,5.64,3,0,1.6356,,93.888,12.9096,,,,,,,,
07-11-2016,12-11-2016,Office Supplies,Appliances,245.88,6,0,68.8464,,94.428,-42.4926,,,,,,,,
07-11-2016,12-11-2016,Office Supplies,Storage,36.63,3,0,9.8901,,94.85,45.528,,,,,,,,
07-11-2016,12-11-2016,Office Supplies,Storage,22.58,2,0,5.8708,,94.99,28.497,,,,,,,,
07-11-2016,12-11-2016,Office Supplies,Binders,12.39,3,0,5.8233,,95.1,30.432,,,,,,,,
04-04-2016,05-04-2016,Office Supplies,Binders,7.184,2,0.2,2.245,,95.648,31.0856,,,,,,,,
25-06-2016,27-06-2016,Technology,Phones,263.96,5,0.2,19.797,,95.94,9.594,,,,,,,,
