Order Date,Ship Date,Category,Sub-Category,Sales,Quantity,Discount,Profit,,Row Labels,Sum of Profit,,,,,,,
10-12-2017,16-12-2017,Office Supplies,Labels,2.61,1,0,1.2006,,48.672,7.3008,,,,,,,
03-12-2017,08-12-2017,Office Supplies,Paper,16.448,2,0.2,5.5512,,48.81,23.9169,,,,,,,
03-12-2017,08-12-2017,Technology,Accessories,36.784,2,0.2,10.5754,,49.12,23.0864,,,,,,,
22-11-2017,27-11-2017,Office Supplies,Binders,2.946,2,0.7,-2.0622,,49.568,32.8388,,,,,,,
22-11-2017,27-11-2017,Office Supplies,Fasteners,55.104,6,0.2,18.5976,,49.848,16.8237,,,,,,,
12-03-2017,17-03-2017,Office Supplies,Envelopes,8.688,3,0.2,2.9322,,50,22.5,,,,,,,
12-03-2017,17-03-2017,Furniture,Furnishings,30.88,4,0.2,3.86,,50.112,16.2864,,,,,,,
12-03-2017,17-03-2017,Furniture,Furnishings,6.408,3,0.2,1.4418,,50.12,23.5564,,,,,,,
05-12-2017,09-12-2017,Furniture,Furnishings,44.46,2,0,14.6718,,50.12,-0.6265,,,,,,,
09-07-2017,14-07-2017,Office Supplies,Fasteners,15.8,4,0,5.056,,50.352,17.6232,,,,,,,
09-07-2017,14-07-2017,Technology,Machines,464.97,3,0,209.2365,,50.8,13.208,,,,,,,
09-07-2017,14-07-2017,Furniture,Furnishings,181.96,2,0,20.0156,,50.88,14.628,,,,,,,
09-07-2017,14-07-2017,Office Supplies,Labels,12.39,3,0,5.6994,,50.97,13.2522,,,,,,,
09-07-2017,14-07-2017,Office Supplies,Binders,84.09,3,0,42.045,,51.072,5.1072,,,,,,,
09-07-2017,14-07-2017,Office Supplies,Art,79.36,4,0,32.5376,,51.12,23.004,,,,,,,
09-07-2017,14-07-2017,Office Supplies,Binders,153.36,9,0,70.5456,,51.312,18.6006,,,,,,,
09-07-2017,14-07-2017,Office Supplies,Binders,43.68,6,0,21.4032,,51.45,13.8915,,,,,,,
09-07-2017,14-07-2017,Office Supplies,Storage,98.21,7,0,28.4809,,51.52,1.5456,,,,,,,
30-10-2017,02-11-2017,Technology,Machines,59.994,2,0.7,-45.9954,,51.55,24.2285,,,,,,,
30-10-2017,02-11-2017,Technology,Copiers,439.992,1,0.2,164.997,,51.56,-61.872,,,,,,,
30-10-2017,02-11-2017,Technology,Phones,87.96,5,0.2,30.786,,51.588,-15.4764,,,,,,,
30-10-2017,02-11-2017,Furniture,Furnishings,15.488,4,0.2,3.6784,,51.756,-33.6414,,,,,,,
19-11-2017,21-11-2017,Furniture,Furnishings,141.96,2,0,22.7136,,51.84,49.7664,,,,,,,
13-06-2017,19-06-2017,Office Supplies,Art,24.78,6,0,6.9384,,51.968,-10.3936,,,,,,,
13-06-2017,19-06-2017,Office Supplies,Binders,19.14,3,0,8.8044,,51.98,15.0742,,,,,,,
13-06-2017,19-06-2017,Technology,Copiers,899.97,3,0,314.9895,,52.2,23.49,,,,,,,
13-06-2017,19-06-2017,Office Supplies,Paper,32.4,5,0,15.552,,52.272,17.6418,,,,,,,
18-09-2017,23-09-2017,Office Supplies,Storage,41.96,2,0,7.9724,,52.416,15.0696,,,,,,,
18-09-2017,23-09-2017,Office Supplies,Storage,636.86,7,0,0,,52.512,19.692,,,,,,,
18-09-2017,23-09-2017,Technology,Phones,499.99,1,0,129.9974,,52.59,15.777,,,,,,,
18-09-2017,23-09-2017,Technology,Phones,1259.93,7,0,327.5818,,52.76,24.2696,,,,,,,
18-09-2017,23-09-2017,Office Supplies,Binders,65.08,4,0,31.8892,,53.04,-9.282,,,,,,,
18-09-2017,23-09-2017,Office Supplies,Art,11.68,2,0,5.4896,,53.088,-108.8304,,,,,,,
18-09-2017,23-09-2017,Office Supplies,Supplies,16.9,2,0,5.07,,53.25,20.7675,,,,,,,
18-09-2017,23-09-2017,Furniture,Furnishings,24.4,2,0,10.248,,53.34,16.5354,,,,,,,
08-12-2017,10-12-2017,Technology,Phones,119.96,5,0.2,11.996,,53.352,16.0056,,,,,,,
03-05-2017,08-05-2017,Furniture,Furnishings,665.88,6,0,106.5408,,53.568,19.4184,,,,,,,
09-07-2017,14-07-2017,Technology,Phones,269.982,3,0.4,40.4973,,53.7,10.203,,,,,,,
27-02-2017,28-02-2017,Office Supplies,Binders,4.419,3,0.7,-3.3879,,53.92,4.044,,,,,,,
27-02-2017,28-02-2017,Office Supplies,Art,16.032,6,0.2,2.2044,,54.384,1.3596,,,,,,,
27-11-2017,01-12-2017,Office Supplies,Art,29.79,3,0,12.5118,,54.528,14.3136,,,,,,,
12-11-2017,19-11-2017,Office Supplies,Art,11.76,5,0.2,1.323,,54.816,17.8152,,,,,,,
12-11-2017,19-11-2017,Office Supplies,Binders,5.238,2,0.7,-4.0158,,54.92,10.984,,,,,,,
12-11-2017,19-11-2017,Office Supplies,Binders,4.662,3,0.7,-3.7296,,55.104,18.5976,,,,,,,
12-11-2017,19-11-2017,Furniture,Chairs,523.92,5,0.2,-72.039,,55.264,20.724,,,,,,,
12-11-2017,19-11-2017,Technology,Phones,100.792,1,0.2,10.0792,,55.328,6.2244,,,,,,,
12-11-2017,19-11-2017,Furniture,Chairs,146.136,3,0.2,16.4403,,55.424,19.3984,,,,,,,
05-11-2017,09-11-2017,Office Supplies,Labels,19.824,6,0.2,6.4428,,55.47,-46.225,,,,,,,
15-09-2017,19-09-2017,Furniture,Tables,801.96,2,0,200.49,,55.48,26.6304,,,,,,,
15-09-2017,19-09-2017,Technology,Phones,59.97,3,0,0,,55.6,16.124,,,,,,,
15-09-2017,19-09-2017,Furniture,Chairs,1056.86,7,0,306.4894,,55.6,6.255,,,,,,,
14-09-2017,18-09-2017,Office Supplies,Storage,991.2,6,0,257.712,,55.936,18.8784,,,,,,,
14-09-2017,18-09-2017,Technology,Copiers,879.984,2,0.2,329.994,,55.944,-13.2867,,,,,,,
14-09-2017,18-09-2017,Office Supplies,Binders,12.96,9,0.2,4.536,,55.968,-2.0988,,,,,,,
14-11-2017,19-11-2017,Furniture,Furnishings,76.14,3,0,26.649,,55.984,4.1988,,,,,,,
14-11-2017,19-11-2017,Office Supplies,Binders,19.96,2,0,9.3812,,56.16,17.55,,,,,,,
04-12-2017,09-12-2017,Office Supplies,Paper,85.96,7,0,40.4012,,56.3,63.056,,,,,,,
21-09-2017,21-09-2017,Furniture,Furnishings,85.3,2,0,14.501,,56.686,-20.245,,,,,,,
28-11-2017,03-12-2017,Furniture,Furnishings,151.96,5,0.6,-182.352,,56.704,19.1376,,,,,,,
23-10-2017,27-10-2017,Technology,Accessories,148.32,9,0,63.7776,,57.504,20.1264,,,,,,,
23-10-2017,27-10-2017,Furniture,Chairs,240.784,1,0.2,27.0882,,57.75,16.17,,,,,,,
23-10-2017,27-10-2017,Furniture,Chairs,191.968,7,0.2,16.7972,,57.96,27.2412,,,,,,,
23-10-2017,27-10-2017,Office Supplies,Paper,11.56,2,0,5.6644,,58.08,-6.534,,,,,,,
23-10-2017,27-10-2017,Office Supplies,Envelopes,11.8,4,0,5.664,,58.32,27.9936,,,,,,,
23-10-2017,27-10-2017,Furniture,Chairs,842.352,3,0.2,42.1176,,58.38,26.271,,,,,,,
15-06-2017,20-06-2017,Office Supplies,Paper,9.568,2,0.2,2.99,,58.72,27.0112,,,,,,,
15-06-2017,20-06-2017,Office Supplies,Storage,82.368,2,0.2,-19.5624,,59.52,30.9504,,,,,,,
15-06-2017,20-06-2017,Furniture,Furnishings,364.704,6,0.2,-36.4704,,59.9,23.96,,,,,,,
15-06-2017,20-06-2017,Furniture,Furnishings,40.256,4,0.2,11.0704,,59.904,28.4544,,,,,,,
03-01-2017,08-01-2017,Office Supplies,Paper,10.368,2,0.2,3.6288,,59.94,84.5154,,,,,,,
14-11-2017,20-11-2017,Technology,Accessories,47.984,2,0.2,-1.1996,,59.97,0,,,,,,,
02-10-2017,07-10-2017,Office Supplies,Storage,270.34,14,0,75.6952,,59.994,-45.9954,,,,,,,
05-04-2017,10-04-2017,Office Supplies,Appliances,98.112,7,0.2,18.396,,60.416,6.0416,,,,,,,
05-04-2017,10-04-2017,Office Supplies,Storage,563.808,4,0.2,21.1428,,60.45,32.643,,,,,,,
05-04-2017,10-04-2017,Office Supplies,Binders,10.428,4,0.7,-6.952,,60.64,27.8944,,,,,,,
05-04-2017,10-04-2017,Furniture,Furnishings,547.136,4,0.2,-68.392,,60.672,14.4096,,,,,,,
05-04-2017,10-04-2017,Technology,Phones,14.85,5,0.4,-3.2175,,60.69,16.3863,,,,,,,
05-04-2017,10-04-2017,Technology,Phones,41.988,2,0.4,-9.7972,,60.736,20.4984,,,,,,,
05-04-2017,10-04-2017,Furniture,Furnishings,7.584,1,0.2,2.37,,60.74,15.185,,,,,,,
05-04-2017,10-04-2017,Furniture,Bookcases,352.45,5,0.5,-211.47,,60.768,7.596,,,,,,,
01-12-2017,07-12-2017,Office Supplies,Storage,61.68,4,0,16.6536,,60.84,38.9376,,,,,,,
01-12-2017,07-12-2017,Office Supplies,Binders,63.96,4,0,30.7008,,60.984,4.5738,,,,,,,
16-06-2017,20-06-2017,Office Supplies,Envelopes,28.752,3,0.2,9.3444,,61.04,30.52,,,,,,,
16-06-2017,20-06-2017,Office Supplies,Paper,27.216,3,0.2,9.8658,,61.06,28.0876,,,,,,,
16-06-2017,20-06-2017,Furniture,Chairs,197.372,2,0.3,-25.3764,,61.4,28.858,,,,,,,
19-10-2017,24-10-2017,Office Supplies,Binders,38.28,6,0,17.6088,,61.44,16.5888,,,,,,,
19-10-2017,24-10-2017,Technology,Phones,149.95,5,0,44.985,,61.584,-6.9282,,,,,,,
01-06-2017,05-06-2017,Office Supplies,Binders,5.728,8,0.8,-9.1648,,61.68,16.6536,,,,,,,
01-06-2017,05-06-2017,Office Supplies,Paper,42.24,10,0.2,13.2,,61.792,6.1792,,,,,,,
22-02-2017,24-02-2017,Office Supplies,Art,79.36,4,0,20.6336,,61.96,48.3288,,,,,,,
01-05-2017,05-05-2017,Furniture,Furnishings,63.552,3,0.2,14.2992,,62.18,16.7886,,,,,,,
01-05-2017,05-05-2017,Office Supplies,Supplies,41.376,3,0.2,4.6548,,62.24,29.2528,,,,,,,
01-05-2017,05-05-2017,Office Supplies,Art,172.704,6,0.2,10.794,,62.296,21.0249,,,,,,,
08-03-2017,12-03-2017,Furniture,Bookcases,512.94,3,0,97.4586,,62.496,21.8736,,,,,,,
08-03-2017,12-03-2017,Furniture,Chairs,860.93,7,0,189.4046,,62.8,15.7,,,,,,,
08-03-2017,12-03-2017,Technology,Phones,769.95,5,0,223.2855,,62.88,-50.304,,,,,,,
08-03-2017,12-03-2017,Office Supplies,Art,14.98,1,0,4.494,,62.982,-14.6958,,,,,,,
08-03-2017,12-03-2017,Furniture,Furnishings,373.08,6,0,82.0776,,63.552,14.2992,,,,,,,
17-07-2017,20-07-2017,Furniture,Bookcases,231.92,5,0.2,5.798,,63.77,28.6965,,,,,,,
10-12-2017,16-12-2017,Office Supplies,Art,1.78,1,0,0.4984,,63.824,9.5736,,,,,,,
10-12-2017,16-12-2017,Office Supplies,Paper,25.92,4,0,12.4416,,63.936,6.3936,,,,,,,
10-12-2017,16-12-2017,Technology,Accessories,101.94,6,0,21.4074,,63.96,56.9244,,,,,,,
18-12-2017,22-12-2017,Office Supplies,Art,6.848,2,0.2,0.5992,,63.98,21.7532,,,,,,,
22-12-2017,27-12-2017,Office Supplies,Art,17.12,4,0,4.9648,,64.14,16.6764,,,,,,,
23-08-2017,28-08-2017,Office Supplies,Appliances,542.94,3,0,152.0232,,64.17,18.6093,,,,,,,
23-08-2017,28-08-2017,Office Supplies,Labels,8.64,3,0,4.2336,,64.2,-42.8,,,,,,,
23-08-2017,28-08-2017,Office Supplies,Paper,193.8,5,0,94.962,,64.68,8.085,,,,,,,
23-08-2017,28-08-2017,Office Supplies,Paper,21.4,5,0,9.63,,64.75,29.1375,,,,,,,
23-08-2017,28-08-2017,Office Supplies,Paper,97.88,2,0,48.94,,64.784,-14.5764,,,,,,,
23-08-2017,28-08-2017,Technology,Accessories,251.91,9,0,47.8629,,64.944,6.4944,,,,,,,
23-08-2017,28-08-2017,Office Supplies,Appliances,25.86,3,0,6.7236,,64.96,-84.448,,,,,,,
28-12-2017,01-01-2018,Office Supplies,Storage,24.816,2,0.2,1.551,,65.08,31.8892,,,,,,,
25-06-2017,30-06-2017,Furniture,Furnishings,204.85,5,0,57.358,,65.584,23.7742,,,,,,,
02-04-2017,07-04-2017,Office Supplies,Binders,9.156,3,0.8,-13.734,,66.048,23.1168,,,,,,,
16-07-2017,19-07-2017,Office Supplies,Paper,80.88,3,0,39.6312,,66.294,-103.8606,,,,,,,
16-07-2017,19-07-2017,Technology,Accessories,599.9,10,0,191.968,,66.36,23.226,,,,,,,
20-11-2017,24-11-2017,Technology,Phones,72.744,7,0.2,-15.4581,,66.69,22.0077,,,,,,,
20-11-2017,24-11-2017,Furniture,Chairs,572.16,3,0.2,35.76,,67.15,16.7875,,,,,,,
17-09-2017,20-09-2017,Office Supplies,Binders,25.032,3,0.2,7.8225,,67.36,10.104,,,,,,,
06-12-2017,08-12-2017,Technology,Copiers,999.98,2,0,449.991,,67.8,1.356,,,,,,,
24-09-2017,27-09-2017,Technology,Phones,821.94,6,0,213.7044,,67.96,12.2328,,,,,,,
19-12-2017,21-12-2017,Office Supplies,Binders,7.04,2,0,3.3088,,67.98,14.9556,,,,,,,
19-12-2017,21-12-2017,Office Supplies,Fasteners,5.04,4,0,0.2016,,68.16,27.9456,,,,,,,
19-12-2017,21-12-2017,Office Supplies,Paper,116.28,3,0,56.9772,,68.52,31.5192,,,,,,,
21-12-2017,24-12-2017,Technology,Phones,47.976,3,0.2,4.7976,,68.6,6.0025,,,,,,,
24-08-2017,28-08-2017,Technology,Machines,3080,7,0,1416.8,,68.62,32.2514,,,,,,,
24-08-2017,28-08-2017,Technology,Accessories,79.96,4,0,18.3908,,68.72,-14.603,,,,,,,
24-08-2017,28-08-2017,Technology,Phones,587.97,3,0,170.5113,,68.81,-123.858,,,,,,,
07-09-2017,07-09-2017,Office Supplies,Storage,13.96,2,0,0.2792,,68.94,20.682,,,,,,,
07-09-2017,07-09-2017,Furniture,Tables,27.414,3,0.4,-14.1639,,69.12,-14.688,,,,,,,
25-12-2017,01-01-2018,Technology,Phones,73.98,2,0,19.9746,,69.28,33.2544,,,,,,,
25-12-2017,01-01-2018,Furniture,Bookcases,160.98,1,0,20.9274,,69.576,-143.7904,,,,,,,
25-12-2017,01-01-2018,Office Supplies,Paper,17.34,3,0,8.4966,,69.93,31.4685,,,,,,,
25-12-2017,01-01-2018,Office Supplies,Art,3.28,1,0,0.9512,,70.008,24.5028,,,,,,,
02-05-2017,07-05-2017,Office Supplies,Labels,8.856,3,0.2,2.9889,,70.12,21.036,,,,,,,
02-05-2017,07-05-2017,Technology,Phones,158.376,3,0.2,13.8579,,70.26,37.9404,,,,,,,
24-11-2017,29-11-2017,Office Supplies,Binders,3.168,2,0.2,0.99,,70.686,-24.2352,,,,,,,
24-11-2017,29-11-2017,Office Supplies,Paper,19.44,3,0,9.3312,,70.95,20.5755,,,,,,,
24-11-2017,29-11-2017,Office Supplies,Storage,454.86,7,0,54.5832,,70.97,-191.619,,,,,,,
24-11-2017,29-11-2017,Office Supplies,Binders,91.392,8,0.2,29.7024,,70.98,4.9686,,,,,,,
29-03-2017,04-04-2017,Office Supplies,Appliances,73.28,4,0,21.2512,,71.12,9.779,,,,,,,
02-07-2017,09-07-2017,Office Supplies,Paper,11.952,3,0.2,4.0338,,71.76,20.0928,,,,,,,
02-07-2017,09-07-2017,Office Supplies,Paper,15.552,3,0.2,5.6376,,71.88,32.346,,,,,,,
28-11-2017,04-12-2017,Furniture,Furnishings,322.59,3,0,64.518,,71.976,25.1916,,,,,,,
05-12-2017,09-12-2017,Technology,Accessories,47.984,2,0.2,0.5998,,72.588,-48.392,,,,,,,
05-12-2017,09-12-2017,Office Supplies,Binders,26.064,6,0.7,-19.9824,,72.6,-8.1675,,,,,,,
14-03-2017,18-03-2017,Office Supplies,Labels,16.52,4,0,7.5992,,72.704,19.0848,,,,,,,
14-03-2017,18-03-2017,Office Supplies,Binders,671.94,3,0,315.8118,,72.744,-28.1883,,,,,,,
08-03-2017,13-03-2017,Office Supplies,Paper,19.44,3,0,9.3312,,72.78,-70.9605,,,,,,,
13-04-2017,14-04-2017,Office Supplies,Paper,31.104,6,0.2,10.8864,,72.784,-18.196,,,,,,,
13-04-2017,14-04-2017,Office Supplies,Paper,54.816,3,0.2,17.8152,,73.164,-186.5682,,,,,,,
29-11-2017,30-11-2017,Office Supplies,Art,56.3,2,0,15.764,,73.28,21.2512,,,,,,,
08-07-2017,08-07-2017,Office Supplies,Paper,21.12,5,0.2,6.6,,73.98,19.9746,,,,,,,
16-11-2017,20-11-2017,Furniture,Tables,696.42,2,0,160.1766,,74.24,8.352,,,,,,,
16-11-2017,20-11-2017,Technology,Phones,304.776,3,0.2,22.8582,,74.352,29.7408,,,,,,,
18-06-2017,22-06-2017,Office Supplies,Art,51.98,2,0,15.0742,,74.52,35.0244,,,,,,,
18-04-2017,23-04-2017,Office Supplies,Labels,21.93,3,0,10.3071,,74.76,23.9232,,,,,,,
10-12-2017,10-12-2017,Office Supplies,Labels,7.31,1,0,3.4357,,74.76,34.3896,,,,,,,
10-12-2017,10-12-2017,Technology,Copiers,799.984,2,0.2,249.995,,74.94,14.2386,,,,,,,
10-12-2017,10-12-2017,Office Supplies,Paper,41.28,6,0,18.9888,,75,18,,,,,,,
10-12-2017,10-12-2017,Office Supplies,Paper,184.66,7,0,84.9436,,75.18,35.3346,,,,,,,
18-02-2017,22-02-2017,Office Supplies,Labels,9.24,3,0,4.4352,,75.33,19.5858,,,,,,,
05-01-2017,10-01-2017,Furniture,Chairs,61.584,1,0.2,-6.9282,,75.36,20.724,,,,,,,
23-10-2017,23-10-2017,Technology,Phones,55.944,7,0.2,-13.2867,,75.384,-20.7306,,,,,,,
23-10-2017,23-10-2017,Office Supplies,Art,10.688,2,0.2,2.2712,,75.84,29.5776,,,,,,,
23-10-2017,23-10-2017,Technology,Phones,11.824,2,0.2,1.0346,,76.14,26.649,,,,,,,
04-09-2017,09-09-2017,Office Supplies,Binders,9.762,2,0.7,-6.8334,,76.3,38.15,,,,,,,
26-11-2017,30-11-2017,Furniture,Furnishings,692.472,11,0.2,190.4298,,76.64,26.824,,,,,,,
23-10-2017,28-10-2017,Office Supplies,Binders,3.592,1,0.2,1.1225,,76.752,-9.594,,,,,,,
09-07-2017,13-07-2017,Office Supplies,Appliances,48.632,2,0.8,-121.58,,77.031,-59.0571,,,,,,,
21-11-2017,26-11-2017,Furniture,Bookcases,246.1328,2,0.32,-76.0116,,77.24,7.724,,,,,,,
21-11-2017,26-11-2017,Office Supplies,Labels,11.696,2,0.2,3.9474,,77.55,43.428,,,,,,,
21-11-2017,26-11-2017,Technology,Copiers,439.992,1,0.2,164.997,,77.58,20.1708,,,,,,,
17-05-2017,21-05-2017,Office Supplies,Binders,33.28,5,0.8,-49.92,,77.6,38.024,,,,,,,
17-05-2017,21-05-2017,Office Supplies,Paper,14.088,3,0.2,4.9308,,77.88,3.894,,,,,,,
25-06-2017,01-07-2017,Office Supplies,Art,20.96,2,0,5.24,,77.952,12.6672,,,,,,,
25-06-2017,01-07-2017,Office Supplies,Binders,88.752,3,0.2,27.735,,78.256,-17.6076,,,,,,,
25-06-2017,01-07-2017,Office Supplies,Storage,304.23,3,0,9.1269,,78.6,-62.88,,,,,,,
26-07-2017,02-08-2017,Office Supplies,Envelopes,167.86,2,0,78.8942,,78.8,1.576,,,,,,,
14-02-2017,19-02-2017,Office Supplies,Binders,14.952,2,0.7,-11.9616,,79.056,28.6578,,,,,,,
14-02-2017,19-02-2017,Technology,Phones,323.982,3,0.4,-80.9955,,79.36,76.9792,,,,,,,
14-02-2017,19-02-2017,Office Supplies,Binders,2.286,2,0.7,-1.6764,,79.44,30.1872,,,,,,,
14-02-2017,19-02-2017,Office Supplies,Art,14.352,3,0.2,0.897,,79.76,22.3328,,,,,,,
14-02-2017,19-02-2017,Technology,Accessories,71.976,3,0.2,0.8997,,79.872,29.952,,,,,,,
21-12-2017,27-12-2017,Technology,Accessories,50.88,6,0.2,14.628,,79.9,35.156,,,,,,,
21-12-2017,27-12-2017,Office Supplies,Envelopes,27.312,2,0.2,9.2178,,79.92,28.7712,,,,,,,
20-12-2017,24-12-2017,Office Supplies,Envelopes,7.92,1,0.2,2.772,,79.96,82.3588,,,,,,,
20-12-2017,24-12-2017,Furniture,Furnishings,14.368,2,0.2,3.9512,,79.99,28.7964,,,,,,,
27-11-2017,01-12-2017,Technology,Accessories,107.97,3,0,22.6737,,80.88,60.66,,,,,,,
27-11-2017,01-12-2017,Office Supplies,Paper,113.82,3,0,53.4954,,80.96,58.2912,,,,,,,
04-12-2017,07-12-2017,Office Supplies,Binders,1598.058,7,0.7,-1065.372,,80.98,3.2392,,,,,,,
04-12-2017,07-12-2017,Office Supplies,Art,36.96,4,0.2,12.012,,81.792,26.5824,,,,,,,
30-11-2017,02-12-2017,Office Supplies,Envelopes,17.48,2,0,8.2156,,81.96,0,,,,,,,
30-11-2017,02-12-2017,Office Supplies,Envelopes,71.88,2,0,32.346,,82.344,27.7911,,,,,,,
25-10-2017,30-10-2017,Office Supplies,Art,60.45,3,0,16.3215,,82.368,-39.1248,,,,,,,
25-10-2017,30-10-2017,Furniture,Tables,253.176,3,0.2,-31.647,,83.7,3.348,,,,,,,
20-07-2017,27-07-2017,Office Supplies,Binders,2.88,5,0.8,-4.464,,83.72,23.4416,,,,,,,
20-07-2017,27-07-2017,Furniture,Bookcases,384.944,4,0.3,-126.4816,,83.9,22.653,,,,,,,
20-07-2017,27-07-2017,Technology,Phones,153.584,2,0.2,13.4386,,83.92,20.1408,,,,,,,
20-07-2017,27-07-2017,Furniture,Bookcases,913.43,5,0.3,-52.196,,83.97,23.5116,,,,,,,
05-07-2017,10-07-2017,Technology,Accessories,34.8,3,0.2,2.175,,83.976,-1.0497,,,,,,,
05-07-2017,10-07-2017,Office Supplies,Storage,38.976,3,0.2,-2.436,,84.09,42.045,,,,,,,
17-11-2017,21-11-2017,Office Supplies,Supplies,40.92,5,0.2,3.069,,84.784,-16.9568,,,,,,,
19-06-2017,23-06-2017,Furniture,Furnishings,12.56,2,0,4.0192,,84.96,6.372,,,,,,,
19-06-2017,23-06-2017,Office Supplies,Paper,6.48,1,0,3.1104,,85.056,57.4128,,,,,,,
19-06-2017,23-06-2017,Office Supplies,Envelopes,186.69,3,0,87.7443,,85.14,34.9074,,,,,,,
03-09-2017,08-09-2017,Furniture,Chairs,129.568,2,0.2,-12.9568,,85.3,14.501,,,,,,,
03-09-2017,08-09-2017,Office Supplies,Binders,6.368,2,0.2,2.1492,,85.52,22.2352,,,,,,,
07-08-2017,11-08-2017,Office Supplies,Binders,3.304,1,0.2,1.1151,,85.9,2.577,,,,,,,
05-09-2017,11-09-2017,Office Supplies,Binders,16.27,5,0.8,-25.2185,,85.96,64.47,,,,,,,
05-09-2017,11-09-2017,Office Supplies,Supplies,69.12,9,0.2,-14.688,,85.98,22.3548,,,,,,,
05-09-2017,11-09-2017,Office Supplies,Binders,4.47,3,0.8,-7.8225,,86.272,31.2736,,,,,,,
19-03-2017,26-03-2017,Office Supplies,Paper,11.96,2,0,5.8604,,86.304,19.4184,,,,,,,
27-02-2017,02-03-2017,Technology,Phones,105.98,2,0,1.0598,,87.168,10.896,,,,,,,
27-02-2017,02-03-2017,Furniture,Tables,493.92,7,0.3,-28.224,,87.36,23.5872,,,,,,,
12-07-2017,17-07-2017,Furniture,Chairs,383.607,9,0.3,-5.4801,,87.71,82.4474,,,,,,,
12-07-2017,17-07-2017,Technology,Phones,148.48,2,0.2,16.704,,87.8,32.925,,,,,,,
12-07-2017,17-07-2017,Technology,Phones,537.544,7,0.2,53.7544,,87.96,30.786,,,,,,,
12-07-2017,17-07-2017,Office Supplies,Binders,1.928,2,0.8,-2.9884,,88.752,38.829,,,,,,,
12-07-2017,17-07-2017,Office Supplies,Art,6.912,3,0.2,0.6912,,88.776,7.7679,,,,,,,
12-07-2017,17-07-2017,Furniture,Furnishings,7.76,1,0.6,-2.134,,88.8,-2.22,,,,,,,
12-07-2017,17-07-2017,Technology,Phones,659.168,4,0.2,49.4376,,88.832,7.7728,,,,,,,
23-03-2017,26-03-2017,Office Supplies,Fasteners,31.56,4,0,14.202,,88.96,10.008,,,,,,,
23-03-2017,26-03-2017,Office Supplies,Storage,27.92,4,0,0.5584,,89.584,4.4792,,,,,,,
04-12-2017,09-12-2017,Office Supplies,Envelopes,271.44,3,0,122.148,,89.696,33.636,,,,,,,
04-12-2017,09-12-2017,Technology,Phones,110.352,3,0.2,8.2764,,89.82,25.1496,,,,,,,
04-12-2017,09-12-2017,Furniture,Furnishings,36.4,5,0,13.832,,89.97,37.7874,,,,,,,
08-11-2017,13-11-2017,Office Supplies,Binders,10.476,6,0.8,-17.2854,,89.98,43.1904,,,,,,,
25-05-2017,27-05-2017,Office Supplies,Art,21.24,3,0,8.0712,,89.99,17.0981,,,,,,,
25-05-2017,27-05-2017,Office Supplies,Binders,127.96,2,0,60.1412,,90,48.6,,,,,,,
09-06-2017,15-06-2017,Office Supplies,Binders,113.1,3,0,56.55,,90.06,41.4276,,,,,,,
31-07-2017,06-08-2017,Technology,Accessories,239.7,6,0,105.468,,90.882,15.147,,,,,,,
16-07-2017,20-07-2017,Furniture,Chairs,150.98,1,0,43.7842,,91.176,4.5588,,,,,,,
16-07-2017,20-07-2017,Office Supplies,Envelopes,137.25,9,0,63.135,,91.392,29.7024,,,,,,,
16-07-2017,20-07-2017,Office Supplies,Fasteners,11.52,4,0,5.4144,,91.68,28.65,,,,,,,
26-05-2017,29-05-2017,Office Supplies,Paper,18.272,1,0.2,5.9384,,91.96,15.6332,,,,,,,
26-05-2017,29-05-2017,Office Supplies,Paper,153.728,4,0.2,53.8048,,92.94,41.823,,,,,,,
26-05-2017,29-05-2017,Office Supplies,Envelopes,12.224,2,0.2,4.4312,,92.96,31.374,,,,,,,
26-05-2017,29-05-2017,Technology,Accessories,167.944,7,0.2,50.3832,,94.6,27.434,,,,,,,
28-05-2017,02-06-2017,Technology,Phones,45.99,1,0,13.3371,,94.74,44.5278,,,,,,,
28-05-2017,02-06-2017,Office Supplies,Storage,535.41,3,0,160.623,,94.85,45.528,,,,,,,
28-05-2017,02-06-2017,Office Supplies,Binders,6.096,2,0.2,2.0574,,94.92,15.82,,,,,,,
28-05-2017,02-06-2017,Office Supplies,Paper,45.36,7,0,21.7728,,95.84,34.742,,,,,,,
04-09-2017,07-09-2017,Technology,Accessories,134.376,3,0.2,6.7188,,95.97,-73.577,,,,,,,
21-09-2017,26-09-2017,Technology,Phones,589.9,2,0,147.475,,96.08,46.1184,,,,,,,
21-09-2017,26-09-2017,Furniture,Chairs,542.94,3,0,141.1644,,96.96,33.936,,,,,,,
05-10-2017,08-10-2017,Office Supplies,Storage,77.55,5,0,21.714,,97.04,1.213,,,,,,,
15-10-2017,15-10-2017,Furniture,Furnishings,17.14,2,0,6.1704,,97.424,10.9602,,,,,,,
21-08-2017,26-08-2017,Furniture,Bookcases,586.398,6,0.15,34.494,,97.568,-6.098,,,,,,,
21-08-2017,26-08-2017,Office Supplies,Storage,80.98,1,0,3.2392,,97.696,31.7512,,,,,,,
02-08-2017,06-08-2017,Office Supplies,Binders,6.368,2,0.2,2.1492,,97.82,45.9754,,,,,,,
02-08-2017,06-08-2017,Technology,Machines,558.4,2,0.2,41.88,,97.88,97.88,,,,,,,
03-05-2017,07-05-2017,Office Supplies,Art,59.904,2,0.2,14.2272,,97.968,6.123,,,,,,,
